2,0,Where’s one place you’d like to go that you haven’t been?
2,0,What was the last book you read? And When?
2,0,Where do you usually get your news?
2,0,What are some of your own personal goals in the next 5 years?
2,0,What would you consider your greatest accomplishment so far?
2,0,If you could get away with anything that you do?
2,0,Who is your greatest hero?
2,0,What’s the greatest risk you’ve ever taken?
2,0,Why are we here?
2,0,If heaven is real and you died tomorrow/ would you get in?
2,0,Do you believe in fate?
2,0,How do you think people see you?
2,0,If you had the ability to erase something that you did in the past/ what would it be?
2,0,What song makes you unconditionally happy?
2,0,If you could have anybody else’s life/ who’s would you take?
2,0,What fictional character do you most relate to?
2,0,If I asked you at age 5 what you wanted to be when you grew up/ what would you say?
2,0,What is your biggest irrational fear?
2,0,If you could take us anywhere in the world right now/ where would you take us?
2,0,What is your biggest regret?
2,0,If you died tomorrow/ what would you wish you had done?
2,0,Can you pin point the moment in your life where you were the happiest?
2,0,What song makes you unconditionally sad?
2,0,If past lives are real/ what was yours?
2,0,Have you ever seen something you can’t explain?
2,0,What is your biggest accomplishment?
2,0,If you could do one thing without suffering the consequences/ what would you do?
2,0,What is the strangest dream you’ve ever had?
2,0,What is the darkest thought you’ve ever had? What about the darkest thing you’ve never told anybody?
2,0,Is there something out there/ a thought/ an idea/ a current event/ or a fear that you find deeply unsettling?
2,0,What would you consider to be your deepest fear? (This question can be really telling of the depth or lack thereof of a person.)
2,0,Is there an activity that calms you? A place or a thing that makes you feel at ease?
2,0,What makes you feel uneasy? Overwhelmed? Anxious?
2,0,What is your favorite song and why?
2,0,Do you have a favorite book? A line in a piece of literature? A poem? Why do you relate to it?
2,0,What scene in a movie has evoked the most feelings out of you?
2,0,What do you do or where do you go when you need to be alone?
2,0,What makes you feel like you need to be alone?
2,0,Can you remember a time in your life you felt the most alive? Tell me everything about that memory.
2,0,When have you felt the lowest in your life?
2,0,Where have you felt the most failure? The most success?
2,0,Tell me about the facts or harsh truths you choose to ignore but know you shouldn’t.
2,0,When have you felt like you were living life to the fullest? When have you felt like you weren’t?
2,0,What is the first lie you ever told? Which is the biggest?
2,0,What is the first secret you ever kept from anybody? Which is the biggest?
2,0,Are you a religious or spiritual person? Tell me why and tell me how.
2,0,Have you always had the same political beliefs? Is there something that impacted them?
2,0,Where do you find meaning in your life?
2,0,Have you ever been in love? Tell me about the times you have been.
2,0,Tell me about the times someone broke your heart.
2,0,Why did you cry the last time you did so?
2,0,Have you ever cried tears of joy?
2,0,What did you do when you hurt someone the most?
2,0,If your life was a movie or a book what would be the title to it?
2,0,When have you caused the most harm to yourself?
2,0,What has been the biggest change you ever made that made you the most proud of yourself?
2,0,Think about the people you love the most in your life/ what do you do for them?
2,0,Is home for you a place or a feeling? Describe that place or describe that feeling.
2,0,If you could be anywhere other than where you are right now/ where would you be and what would you be looking at?
2,0,Have you ever questioned your sanity and why?
2,0,What is your most cherished childhood memory?
2,0,Have you ever had dreams about a past life?
2,0,Do you have any recurring dreams or nightmares?
2,0,Do you believe more in fate or that we are the creators of our own destinies because we are governed by free will?
2,0,Do you believe in extraterrestrial life? Elaborate on why or why not.
2,0,Would you find more comfort in the theoretical idea that that we were the most advanced species in outer space or would you find more comfort in the idea that we weren’t?
2,0,What would be your thought process if you were presented with irrefutable evidence that a god didn’t exist? 
2,0,What do you think was there before the universe came into creation?
2,0,Do you believe in other dimensions and parallel universes?
2,0,How do you define art?
2,0,If you could have the option of eradicating pain from your life would you choose to do so? Why or why not?
2,0,Is a life exclusive to pleasure (no suffering) worthwhile?
2,0,What do you think happens after death/ if anything?
2,0,If you could be given the date of your death would you want to know it?
2,0,Presented with the opportunity to be immortal would you take it?
2,0,Would you rather be loved or love?
2,0,How do you define beauty?
2,0,Where does happiness come from? Define what happiness means to you.
2,0,Do you believe yourself to be truly free? If so/ why? If not/ what is holding you back?
2,0,Deja-vu: is there anything to it or merely coincidence?
2,0,What was your father or mother like at home? How does he or she act different outside of family?
2,0,If you were given a choice to choose your manner of death/ how would you die?
2,0,Tell me a really/ really stupid joke that made you laugh.
2,0,Pick two out of physical chemistry/ lifestyle compatibility/ emotional compatibility and intellectual compatibility.
2,0,If you were forced to vote for one the biggest dictators of history/ (Hitler/ Mussolini/ Mugabe/ Mao/ Saddam or Stalin)/ which one would you pick and why?
2,0,Show me a music track or a scene from a film that made you tear up.
2,0,If you could have any animal in the world as a pet/ what would it be and why?
2,0,If you were given a chance to explore the oceans/ go to outer space or visit 50 different countries/ which one you choose and why?
2,0,Do you think that men are more rational and women are more emotional?
2,0,Out of the negative emotions of greed/ anger/ jealousy and hate/ which one would you say affects you the most?
2,0,Out of the positive emotions of compassion/ positivity/ enthusiasm and initiative/ which one is your biggest strength?
2,0,If you could be President of your country for an hour/ what is the one thing that you would change?
2,0,Describe your best first kiss.
2,0,Has another’s pain ever given you joy? Be totally honest.
2,0,Tell me your biggest strength outside of your workplace.
2,0,If you were given a choice to turn into a zombie or to die/ which would you pick?
2,0,If you had to pick one/ what is the most important value you would teach your children? Honesty/ Kindness or Courage?
2,0,Are you health conscious?
2,0,Name the one bad quality you wouldn’t mind in a partner.
2,0,Name the one worst quality you cannot tolerate in a partner.
2,0,Tell me your biggest supernatural or paranormal fear?
2,0,If you got a free cheque for $5,000 right this second/ how would you use it?
2,0,Name one really surprising thing that set your heart pumping and gave you an adrenaline rush.
2,0,Tell me about the time you were so embarrassed in love/ you wished you could disappear right there and then.
2,0,Have you ever been unable to sleep? What do you do with your time then?
2,0,Tell me about your biggest love regret that made you wish you could turn back time?
2,0,Do you believe in materialism or spirituality?
2,0,If you were forced to pick one religion on this planet/ which one would it be and why?
2,0,What is the most romantic and loving thing you have ever done for somebody?
2,0,What is the most adventurous thing you have ever done in your life?
2,0,What’s your day-to-day mantra?
2,0,What quote resonates with you more than any other?
2,0,What’s your anti-motto?
2,0,What trait do you envy in others?
2,0,What skill do you wish you had?
2,0,How do you wish to be remembered?
2,0,How would your best friend describe you in five words?
2,0,How would you summarize your life purpose?
3,1,Given the choice of anyone in the world/ whom would you want as a dinner guest?
3,1,Would you like to be famous? In what way?
3,1,Before making a telephone call/ do you ever rehearse what you are going to say? Why?
3,1,What would constitute a “perfect” day for you?
3,1,When did you last sing to yourself? To someone else?
3,1,If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life/ which would you want?
3,1,Do you have a secret hunch about how you will die?
3,1,Name three things you and your partner appear to have in common.
3,1,For what in your life do you feel most grateful?
3,1,If you could change anything about the way you were raised/ what would it be?
3,1,Take four minutes and tell your partner your life story in as much detail as possible.
3,1,If you could wake up tomorrow having gained any one quality or ability/ what would it be?
3,2,If a crystal ball could tell you the truth about yourself/ your life/ the future or anything else/ what would you want to know?
3,2,Is there something that you’ve dreamed of doing for a long time? Why haven’t you done it?
3,2,What is the greatest accomplishment of your life?
3,2,What do you value most in a friendship?
3,2,What is your most treasured memory?
3,2,What is your most terrible memory?
3,2,If you knew that in one year you would die suddenly/ would you change anything about the way you are now living? Why?
3,2,What does friendship mean to you?
3,2,What roles do love and affection play in your life?
3,2,Alternate sharing something you consider a positive characteristic of your partner. Share a total of five items.
3,2,How close and warm is your family? Do you feel your childhood was happier than most other people’s?
3,2,How do you feel about your relationship with your mother?
3,3,Make three true “we” statements each. For instance/ “We are both in this room feeling ... “
3,3,Complete this sentence: “I wish I had someone with whom I could share ... “
3,3,If you were going to become a close friend with your partner/ please share what would be important for him or her to know.
3,3,Tell your partner what you like about them; be very honest this time/ saying things that you might not say to someone you’ve just met.
3,3,Share with your partner an embarrassing moment in your life.
3,3,When did you last cry in front of another person? By yourself?
3,3,Tell your partner something that you like about them already.
3,3,What/ if anything/ is too serious to be joked about?
3,3,If you were to die this evening with no opportunity to communicate with anyone/ what would you most regret not having told someone? Why haven’t you told them yet?
3,3,Your house/ containing everything you own/ catches fire. After saving your loved ones and pets/ you have time to safely make a final dash to save any one item. What would it be? Why?
3,3,Of all the people in your family/ whose death would you find most disturbing? Why?
3,3,Share a personal problem and ask your partner’s advice on how he or she might handle it. Also/ ask your partner to reflect back to you how you seem to be feeling about the problem you have chosen.
4,1,Who was your favorite teacher in school and why?
4,1,What’s the meaning of your name? Do you feel like the meaning resonates with who you are/ your personality and how you see yourself?
4,1,Are you an animal person? What kinds of animals do you like and why?
4,1,What was your favorite toy when you were young?
4,1,Did you grow up with any specific culture or traditions?
4,1,Do you care about politics and how did you start getting into politics?
4,1,If you could invite five people/ dead or alive/ to a dinner party/ who would you invite? AND what food would you serve?
4,1,Did you go through any phases in high school (emo/ punk/ goth/ etc.) and if so/ which ones?
4,1,What is your favorite album?
4,1,If you could be in any movie remake/ what would it be and why?
4,1,What’s your all-time favorite book?
4,2,What is your favorite sound/ smell/ and feeling?
4,2,How do you usually respond to stress?
4,2,What’s something about yourself that is still the same as when you were a child?
4,2,Do you have tattoos? What do they mean? If not/ do you want tattoos/ what do you want/ and why?
4,2,When was the last time you told someone you loved them?
4,2,If you could invent an ice cream flavor/ what would it be?
4,2,If you could live anywhere in the world and not have to work for money/ where would you live/ what would you do and why?
4,2,Do you believe in the paranormal and mystical creatures like faeries/ elves/ witches/ etc.?
4,2,What do you think about God and religion?
4,2,What would your younger self from childhood think of you today?
4,2,Are you closer to your biological family or chosen family?
4,2,Do you believe in free will?
4,2,What’s your favorite place in the world and what about it makes it special to you?
4,2,Do you rehearse conversations before you have them with people or need help from prompts and templates to talk to people?
4,3,Do you feel like there are some things too serious to joke about? Like what?
4,3,How often do you cry? Do you cry more than you laugh?
4,3,What are three things you want to have in common with your friends?
4,3,Who is one person who’s hurt you a lot in life and how did they hurt you? Who is one person who has seriously helped you and how?
4,3,What’s the most embarrassing thing that’s ever happened to you and why was it embarrassing?
4,3,If you knew that in one year you would die suddenly/ would you change anything about the way you are now living? Why?
4,3,What are your love languages? How do you communicate your love for someone and how do you like for other people to communicate that to you?
4,3,How can I help create a space for you to vent or even celebrate?
4,3,What is the greatest accomplishment of your life and what are the things you’re most still hoping to accomplish?
4,3,If you were to die this evening with no opportunity to communicate with anyone/ what would you most regret not having told someone? Why haven’t you told them yet?
5,0,What were your first thoughts when we met?
5,0,How much do you value me?
5,0,What do you dream about when it comes to our future?
5,0,What is the one rule you have for yourself that you will never break?
5,0,What has stayed the same in this relationship since the beginning?
5,0,Who is more loving between us?
5,0,What do you contribute to the relationship the most?
5,0,What would you alter about our partnership?
5,0,What loving thing do I do that you like the most?
5,0,What is your best characteristic?
5,0,Am I your soulmate? Why?
5,0,What secret haven’t you told me yet?
5,0,What is our funniest memory together?
5,0,When were you most open with me during this partnership?
5,0,If we break up tomorrow/ what would you miss the most?
5,0,What characteristic of mine is your favorite?
5,0,What have you always wanted to ask me?
5,0,If I had to move to another country/ would you be willing to wait/ or would we break up?
5,0,What shared memory do you love more than all others?
5,0,Does love frighten you?
5,0,What frightens you most when it comes to love?
5,0,Which similarity do we both share that you can’t get enough of?
5,0,Which difference do we both share that you can’t get enough of?
5,0,Do you think destiny is real?
5,0,What are you scared about with our relationship?
5,0,What single word would you choose to best describe our partnership?
5,0,What single word would you choose to best describe our love?
5,0,What part of this relationship makes you happiest?
5,0,How much do you value this relationship?
5,0,How much do you value love?
5,0,How are we compatible?
5,0,What do you want me to do more?
5,0,How much have we changed since our first date?
5,0,What could you best improve in this relationship?
5,0,If you could get a free roundtrip ticket with me to anywhere right now/ where would it be?
5,0,How is our relationship special compared to others?
5,0,How do you like to show your love?
5,0,Would you want to have an open relationship?
5,0,Are soulmates real?
5,0,What thing do I hate about myself that you love?
5,0,Have I been sensitive and open in our relationship?
5,0,Have you been open with me as a partner?
5,0,What physical aspect of me do you love most?
5,0,What could our relationship be better at?
5,0,Where is your favorite spot with me?
5,0,What do you want to do with me that we have never tried together?
5,0,Why did you fall in love with me?
5,0,Are we “born” to meet our “other half”?
5,0,Did you think this relationship would be short or long when we started?
5,0,What is your most vivid memory of the first time we met?
5,0,What’s the best lesson you learned from your parents?
5,0,How have your priorities changed over time?
5,0,Would you rather be crazy rich/ or deeply in love?
5,0,What obstacles are currently trying to overcome?
5,0,What memory instantly makes you smile?
5,0,Do you believe in true love?
5,0,What’s something you enjoy doing that you never get tired of?
5,0,What do you think about most often?
5,0,What happened in the last dream you remember?
5,0,When was the last time you really pushed yourself to your physical limits?
5,0,What’s the thing you most want to achieve when you die?
5,0,Who is your hero? What qualities make them your choice?
5,0,What’s the most important value you would teach a young person?
5,0,What’s the one thing that should be taught/ but isn’t?
5,0,Is there anything you’re ashamed of in the past?
5,0,What’s something you believe to be true that no one else around you believes is true?
5,0,What’s your greatest fear?
5,0,How do you calm yourself down? Any tools or techniques?
5,0,What’s your favorite music? How does it make you feel?
5,0,What do you read about on a daily basis?
5,0,What’s the most emotional scene you’ve ever seen in a movie?
5,0,Do you like to be alone? What do you like to do when you’re alone?
5,0,When do you feel most alive? Tell me everything about it.
5,0,What do you choose to ignore because it’s too difficult to bare?
5,0,Have you ever felt like a complete and utter failure?
5,0,What kinds of people do you enjoy most being around?
5,0,Do you feel like you’re living life to the fullest? If not/ why?
5,0,Do you think religion has been bad or good for the world?
5,0,What’s the biggest secret you’ve ever kept from somebody?
5,0,Do you think you’re a spiritual person?
5,0,What issue in politics or society is most important to you?
5,0,What does love mean to you?
5,0,Have you had your heart broken? Tell me everything.
5,0,Have you ever cried tears of joy?
5,0,Have you ever broken someone’s heart?
5,0,What has been the biggest change in your life that you’ve been most proud of?
5,0,What do you do for the people you love the most in life?
5,0,What is the first thing you think of when you hear the word “home”?
5,0,If you could be anywhere in the world right now/ where would you be?
5,0,If you travel back in time for one day/ what year would you go to and why?
5,0,What do you usually dream about?
5,0,Do you believe in fate?
5,0,Do you believe that there is more to reality than what we see with our eyes?
5,0,Do you think that the universe is ultimately meaningless? Or does it have a purpose?
5,0,If you could eradicate pain from your life/ would you?
5,0,Do you believe in marriage?
5,0,Do you think anything happens after death?
5,0,If you could be given the date of your death/ would you want to know?
5,0,Would you like to be immortal?
5,0,Would you rather be loved or love?
5,0,What does beauty mean to you?
5,0,Where do you think happiness comes from?
5,0,Is freedom important to you?
5,0,If you could ask me one question/ and I had to answer truthfully/ what would you ask?
5,0,Would you rather live a short/ exciting life/ or a long/ boring but comfortable life?
5,0,What’s the most memorable lesson you’ve ever learned?
5,0,Are you priorities different now than what they were in the past?
5,0,Would you rather be incredibly rich and single/ or broke but deeply in love?
5,0,What has been your hardest thing to cope with in life?
5,0,What’s your favorite memories EVER in life?
5,0,If you had to get a tattoo right here right now/ what would it be?
5,0,Which is more important: What you say or how you say it?
5,0,Do you think it’s important to be a nice person to everyone/ or only to your close ones?
5,0,Who are the people you could trust your life with?
5,0,Do you prefer to hang out with introverts or extroverts?
5,0,Do you believe in fate? Or are we the controllers of our destiny?
5,0,What’s your FAVORITE thing about yourself?
5,0,What’s something you try to actively avoid in life?
5,0,What impression do you want to give when you first meet them? What type of personality?
5,0,What’s your biggest weakness?
5,0,What’s something you could do all day?
5,0,What’s something you’d be embrassed about if people found out you did it?
5,0,What do you think about most often?
5,0,How do you recharge your energy?
5,0,What do you usually dream about?
5,0,When was the last time you push yourself to your physical limits?
5,0,What MUST you achieve before you die?
5,0,Would you prefer to have high intelligence or high empathy?
5,0,What’s something that you hate seeing other people do?
5,0,When in your life have you felt awe?
5,0,What qualities do you wish you had that you don’t?
5,0,Would you sacrifice your life for someone else’s?
5,0,What do you love/ hate about your culture?
5,0,What’s the most important thing that they don’t teach in school?
5,0,What’s the political issue that makes you MOST angry?
5,0,What’s the most unsettling thing about life?
5,0,Do you think porn is a good thing or a bad thing?
5,0,What bridges are you happy you burned?
5,0,Is there anything you’re deeply ashamed of?
5,0,What makes you motivated in life?
5,0,What’s the biggest difference between you and your family?
5,0,When do you feel the most confident?
5,0,Who in your life do you wish you met sooner?
5,0,Is there anyone you simply don’t respect?
5,0,Do you want to start a family one day?
5,0,Do you think you would be happy being single for the rest of your life?
5,0,Is it worse to fail or never try at all?
5,0,Do you think your dreams have meaning?
5,0,Do you think its mind over matter? Or matter over mind?
5,0,Where do you think we go when we die?
6,0,Am I the best sex you've ever had?
6,0,Describe me to me
6,0,Describe the moment you knew that I liked/ loved you?
6,0,Do I still turn you on and what can I do to turn you on more?
6,0,Do you ever get jealous?
6,0,Do you think our relationship is more truth or more dare? And how do you feel about it?
6,0,Do your best impersonation of me
6,0,How am I most similar and different to people you date?
6,0,How do you love me/ show your interest in me?
6,0,How do you think I want to be loved?
6,0,How do you think you can be healing for me?
6,0,How do you think your family has influenced your relationships?
6,0,How have I changed since we first met and how do you feel about it now?
6,0,How would your parents react if you brought me home as your partner?
6,0,If I lost my memory/ what would be the first thing you'd tell me about us/ our relationship?
6,0,If the person you're currently with never changed/ would you be happy?
6,0,If things were to end between us/ what would you warn my next partner about dating me?
6,0,If this were to be our last conversation/ whats the one thing you'd never want me to forget?
6,0,If we met ten years ago/ how do you think we would relate?
6,0,If we were to end/ what do you think I've learned from our relationship that I will take into my next one?
6,0,If you could go back to the first time we met/ what advice would you give yourself in regards to being in a relationship with me?
6,0,In 20 years what will you remember about our friendship/ relationship?
6,0,Sing what you feel the inside of my heart sounds like
6,0,What are you hesitant to tell me?
6,0,What do I do that turns you on that I'm not aware of?
6,0,What do you feel I still don't fully understand about you?
6,0,What do you not like to come up in conversation?
6,0,What do you see in me that I don't see for myself?
6,0,What do you think I need and are you giving it to me?
6,0,What do you think I struggle to tell you?
6,0,What do you think I'm concerned about when it comes to our relationship?
6,0,What do you think is my super power? Why?
6,0,What do you think turns me on that I'm afraid to admit?
6,0,What experience shaped your perspective on relationships?
6,0,What have you learned from me that has changed you?
6,0,What is it about me that makes you like/ love me?
6,0,What is my blind spot?
6,0,What is one experience you hope we get to share together in the future?
6,0,What is something I don't realize about how our relationship has affected you?
6,0,What is something that I do that you wish I didn't?
6,0,What is the biggest regret you have about our relationship?
6,0,What is the biggest sacrifice you've made that I haven't acknowledged
6,0,What is your favorite imperfection of mine?
6,0,What is your favorite memory we share?
6,0,What was the first thing you noticed about me when we met?
6,0,What was your first impression of me that I don't know about?
6,0,What would make you leave me? What would make me leave you?
6,0,What's something we may disagree on in the future?
6,0,What's something you'd really like to experience together but know we can't? Why?
6,0,What's something you've learned from a previous relationship that you're bringing to this one?
6,0,What's the hardest thing for us right now and how can we make that easier?
6,0,What's the pain in me you wish you could heal?
6,0,When do you feel closest to me?
6,0,When do you think I need space and are you giving it to me?
6,0,When do you worry the most about me and why?
6,0,When thinking of us together/ what are you hesitations?
6,0,When was a time I disappointed you the most and how?
6,0,When was the last time you considered ending our relationship and why didn't you?
6,0,When was the last time you felt insecure and how did you handle it?
6,0,When you look at me what do you see?
6,0,Who do you think would struggle more if we stopped talking/ broke up?
6,0,Why do you like/ love me?
6,0,Why do you like/ love us?
6,0,Would you ever get into a serious relationship with me?
7,0,What do you think my pet peeve at work is?
7,0,How do our differences enhance our relationship?
7,0,What's one thing we can do to improve our working relationship?
7,0,What do you think my biggest challenge at work is right now?
